"description","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl"
"Amazon/kindle books - Beyond Island Blue; Diary of the Southern Ground-Hornbill. I'm also a freelance journalist and write for newspapers and TravelWrite",768,129,180,696,NA,"Susan Ettmayr",2010-07-17 15:10:24,FALSE,FALSE,"suett21","South Africa","en","167802594",5,FALSE,"http://pbs.twimg.com/profile_images/716548375198306304/9tFkjSql_normal.jpg"
"Accountant @cocacola socialreporter http://t.co/SurRoONk9O blogger social activist",3868,163,3,420,"https://t.co/WEROKa4tOp","syed turab shah",2009-12-12 12:44:16,FALSE,FALSE,"turab_shah30","Dammam","en","96335981",2,FALSE,"http://pbs.twimg.com/profile_images/506766596434427904/NMdsom55_normal.jpeg"
"Nuclear Trained Navy Veteran. Cruiser-Carrier-S7G/MARF-Gator-Sea Dragon Sailor. The Last U.S. Second Fleet (C2F/CTF20) Master Chief",25612,1616,61001,972,NA,"Last2ndFleetCMC",2012-10-07 17:47:02,FALSE,FALSE,"BlackhawksCmc","","en","866689532",205,FALSE,"http://pbs.twimg.com/profile_images/728192841592262656/mr32AGA__normal.jpg"
"Lives in Rome, Italy
Born in Makati City
May 13, 1941",56292,208,800,120,"https://t.co/u4LbOvti2P","belarmino d saguing",2011-10-15 05:08:08,FALSE,FALSE,"bdsaguing","Rome, Italy","en","391175829",21,FALSE,"http://pbs.twimg.com/profile_images/836861141418672133/AhUC90wo_normal.jpg"
"Kebanggaan???
ilusi!!!",4831,265,102,279,NA,"ultrasparadise",2016-02-04 08:19:31,FALSE,FALSE,"ultrasparadise1","Indonesia","en","4858054759",2,FALSE,"http://pbs.twimg.com/profile_images/854496789356924928/oCr6vuml_normal.jpg"
"",1039,9,692,737,NA,"Leonora Hendrix",2017-05-26 13:11:33,FALSE,FALSE,"LeonoraHendrix","","en","868092242052894728",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"Reporter with @starsandstripes in Germany. I'm just a #Marine traveling and writing in Europe, reporting the news and exploring the sites.",54,66,81,86,NA,"Martin Egnash",2017-02-15 15:04:48,FALSE,FALSE,"Marty_Stripes","Grafenwöhr, Deutschland","en","831881955461459968",4,FALSE,"http://pbs.twimg.com/profile_images/867029916461789184/C-lOvkQ-_normal.jpg"
"AdDU SHS||Filipino-Anglo-Helvète ecosocialist & HUMSS student & partially alcoholic||Hijo del pueblo y hijo del mundo||Warning: may get political",6305,341,9004,316,NA,"jonafown",2016-03-19 10:33:18,FALSE,FALSE,"jon_damary","Entre Genève ug Dabaw","es","711138469976780800",2,FALSE,"http://pbs.twimg.com/profile_images/856231359110684673/l1tjyUrs_normal.jpg"
"creativity is allowing yourself to make mistakes,",4003,344,2960,438,NA,"RollyChavaria",2015-10-02 02:32:58,FALSE,FALSE,"ChavariaRolly","Jeddah City","en","3838961055",1,FALSE,"http://pbs.twimg.com/profile_images/864055527038431232/pQPQ1hh9_normal.jpg"
"Eliza Romero is a Filipina pop culture critic, style blogger and photographer. IG: aestheticdistance",4371,2642,8275,444,"https://t.co/nSaiW6m9WW","Aesthetic Distance",2015-11-17 17:09:35,FALSE,FALSE,"aesthdistance1","Baltimore, MD","en","4211348861",22,FALSE,"http://pbs.twimg.com/profile_images/768135391383810048/a4usFpAt_normal.jpg"
"Love God, family, guns #USA #Israel, #Bluehand #Vets #PresidentTrump @realDonaldTrump.Fed GS-11 Ret, BA-Psy,MA-CJ #NRA #TrumpsArmy #TrumpStrong #AmericaFirst",73978,4803,70716,4489,"https://t.co/EkirofTKmQ","Victoria Penley",2011-01-12 04:50:24,FALSE,FALSE,"vpenley","California","en","237140311",192,FALSE,"http://pbs.twimg.com/profile_images/779018596412379136/1FcOa8fb_normal.jpg"
"#Deplorable #D<ed><U+00A0><U+00BD><ed><U+00B9><U+0086>nald Trump President of the legal American people <ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008D>NO DEM'S NO LIST NO PORNsnow flakes take red pill already",24817,8430,5165,9083,NA,"Mike house",2016-11-11 01:03:17,FALSE,FALSE,"mike_felan","T","en","796880947060867073",11,FALSE,"http://pbs.twimg.com/profile_images/836988252024410113/V68FV4RS_normal.jpg"
"Cob Logger @ Blazingcatfur",13462,108,154,415,"https://t.co/QVRZKt4eeN","Nightmouse",2016-05-30 12:08:22,FALSE,FALSE,"Nightmouse_BCF","United States","en","737254323223138305",2,FALSE,"http://pbs.twimg.com/profile_images/737254642766221312/x2UUQYg6_normal.jpg"
"",230,3,172,91,NA,"edgingtrip_",2017-04-26 15:40:12,FALSE,FALSE,"edgingtrip1","","en","857258013593280512",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"hardstuck bronze 1 adc vayne main",5112,62,4738,119,NA,"Charlie",2016-01-17 19:00:09,FALSE,FALSE,"execbhopscripts","","en","4821914782",0,FALSE,"http://pbs.twimg.com/profile_images/862267956092383232/LlUcv2NL_normal.jpg"
"Tired of one sided international news? Follow us to find out all you need to know about the world this week, in a more balanced and insightful way.",7504,36242,421479,682,"http://t.co/4aPOGsyAww","The World Weekly",2012-10-24 18:14:52,FALSE,FALSE,"World_Weekly","London, UK","en","902334967",670,FALSE,"http://pbs.twimg.com/profile_images/465813403424931841/DtSrcF2O_normal.jpeg"
"Am here to defend my people, and my country #BIAFRA. To expose crimes against humanity and to speak for the opressed",5938,111,39,401,"https://t.co/GTEqIetaDl","TheophilusTobechukwu",2015-09-10 13:23:55,FALSE,FALSE,"Theo_tobe","U.A.E","en","3609602895",5,FALSE,"http://pbs.twimg.com/profile_images/835604271555088384/4DKg-fr4_normal.jpg"
"Spanish Lawyer. #Libertarian. Antinazi & Anticommunist. Zionist. History, Wars, International News. RT/Fav not endorsement.",106687,490,783,998,NA,"Cicerón",2014-09-29 15:33:20,FALSE,FALSE,"guzlomi","Madrid, España","es","2791953405",124,FALSE,"http://pbs.twimg.com/profile_images/630762414137581568/MHH97iqc_normal.png"
"if you like my body check me out I'm naked",992,8,434,466,NA,"Jason Bradshaw",2017-05-26 13:02:58,FALSE,FALSE,"JasonBr07161866","","en","868090080958849024",2,FALSE,"http://pbs.twimg.com/profile_images/868099873400401920/gSzKUIe0_normal.jpg"
"PHOTOGRAPHER & VIDEO Political science  major. Film maker 35mm  hd/hq now retired. Enjoying a cold Winter but Summer comes. Read the Bible.",3893,446,2631,957,NA,"Deken Simmons.",2011-04-14 11:25:27,FALSE,FALSE,"Dekenfrank1","Vancouver,B.C. Canada","en","282000599",7,FALSE,"http://pbs.twimg.com/profile_images/849612915292360704/0bY_4v5B_normal.jpg"
"Its Heaven and Earth. FYI by following this person you've agreed to receive a SHIT load of tweets. Some will make absolutely no sense and even make you shake.",41318,1378,4677,492,"https://t.co/v9UoaAT6Nb","Jerry Manilag",2009-08-08 12:46:07,FALSE,FALSE,"ItsJERRYlicious","Manila, Philippines","en","63959923",23,FALSE,"http://pbs.twimg.com/profile_images/768404851025780737/t1QJRbus_normal.jpg"
"",719,6,1783,103,NA,"Dino Gantala",2017-03-07 22:12:49,FALSE,FALSE,"gantala_dino","","en","839237425452953600",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"New York observer. Strategist by day. Odd bird. Girls to the front. Hi!",8240,122,182,186,NA,"Alexandra Fischer",2017-04-21 19:49:34,FALSE,FALSE,"AlexandraF8w","Buffalo, NY","en","855508830175756289",1,FALSE,"http://pbs.twimg.com/profile_images/855508860030922752/Kx9noP_W_normal.jpg"
"This is The Voice of People about Health. Supporters: @VOP_Today, @Voice_OfPeople. Everything about your Natural Health.",3007,46,1,2,"https://t.co/zlAF1FsMUz","Voice Of People",2016-10-28 15:49:23,FALSE,FALSE,"VOP_Health","Everywhere","en","792030507261394946",24,FALSE,"http://pbs.twimg.com/profile_images/792069210511933441/E09C6bUf_normal.jpg"
"I am not a good in everything but i am trying to do something good for my life.",9,1,11,28,NA,"Imbong Condez",2017-05-27 10:39:30,FALSE,FALSE,"ImbongCondez","Davao City, Davao Region","en","868416362699341824",0,FALSE,"http://pbs.twimg.com/profile_images/868417389368492033/8-bGU7PE_normal.jpg"
"<U+265B>OFFICIAL PUBLIC EUROPEAN<U+265B> NETHERLANDS NETWORK  ®©™ EUROPESE OMROEP - OPENN https://t.co/KwSS7hwNGF  https://t.co/DeZR573j5m https://t.co/X46h8naPqK",240758,498,25,6,"https://t.co/KwSS7hOp5f","OPENN HQ NEWS ®™",2014-09-15 16:12:20,FALSE,FALSE,"opennViral","europe","nl","2811569288",431,FALSE,"http://pbs.twimg.com/profile_images/844952370446548993/L6XtxAsP_normal.jpg"
"Product range consists of a vast range of items, which include warning beacons and light bars, sirens and back-up alarms. marketing@mpi.co.za.",11955,3220,1277,4908,"https://t.co/yiyI4yAKzt","Motion Perfection In",2016-07-27 14:14:44,FALSE,FALSE,"MPI_Safety","Johannesburg, South Africa","en","758304616698286081",131,FALSE,"http://pbs.twimg.com/profile_images/826152155430154241/YRmDnWAK_normal.jpg"
"Samhälls- och vetenskapsintresserad, icke-partipolitisk.Prio:1.Yttre, 2.Inre säkerhet, 3.Sjukvård. Började twittra dec 2015.",16360,156,14184,161,NA,"Orianalind",2014-12-15 18:35:07,FALSE,FALSE,"Orianalind","Stockholm","sv","2923335513",7,FALSE,"http://pbs.twimg.com/profile_images/864078173243363328/f_1P4XkJ_normal.jpg"
"I, aide Sovereign Nations to becoming economically & financially independent! #RTs are not endorsements. I don't endorse anything or anyone.  No list please.",7857,1370,825,2046,NA,"ROMANA",2009-05-28 01:50:11,FALSE,FALSE,"999ROMANA","","en","43020314",23,FALSE,"http://pbs.twimg.com/profile_images/826973488812417025/ITlBhELL_normal.jpg"
"",17022,394,4108,249,NA,"<U+3164>",2009-08-21 00:19:26,FALSE,FALSE,"kingdavesalazar","Pasig City","en","67468003",5,FALSE,"http://pbs.twimg.com/profile_images/856326222275424256/mXxbBVwZ_normal.jpg"
"Filmmaker: Comedy Director/Writer/Sound&Boom Op; Hillary Clinton forever",12173,1398,10774,990,"https://t.co/1bOAlE8rTr","Heather Fink",2009-02-26 05:35:00,FALSE,FALSE,"heatherfink","New York, NY","en","21978899",59,FALSE,"http://pbs.twimg.com/profile_images/83191892/Picture_14_normal.png"
"Lawyer, Singer-Songwriter, Actor, Director, Writer - Websites: 
https://t.co/qfz5BbmZZL   https://t.co/8Mbl5NeAen",3940,603,1074,77,"https://t.co/LKPqvYz6F1","Nishi",2009-11-04 23:02:01,FALSE,FALSE,"NishiHime","New York City","en","87558067",39,FALSE,"http://pbs.twimg.com/profile_images/1709169279/releaseme-cover_1000s_normal.jpg"
"Jag sprider mycket hat och filmer på gulliga kattungar! <ed><U+00A0><U+00BD><ed><U+00B8><U+0089>",10260,627,17040,1807,NA,"DREA",2016-03-24 13:16:48,FALSE,FALSE,"HerrDrea","Sverige","sv","712991555162939392",35,FALSE,"http://pbs.twimg.com/profile_images/805291641661689856/lT7w0ayq_normal.jpg"
"Papa muda | Soekarnoisme | Penikmat teh tawar hangat",3407,246,484,932,NA,"Sindu Gutomo",2011-05-31 12:28:13,FALSE,FALSE,"Rimba_Guitara","Jambi - Musi Rawas - Jakarta","id","308441789",1,FALSE,"http://pbs.twimg.com/profile_images/820656561940901888/EvdI59uI_normal.jpg"
"Indie Film Producer/ Attorney/ Informed Voter/ Avid Consumer of Political News/ Comedy.  (Retweets do not imply endorsement.)",196830,1400,144362,4933,NA,"mjohnso27",2009-03-13 05:31:24,FALSE,FALSE,"mjohnso27","","en","24134004",164,FALSE,"http://pbs.twimg.com/profile_images/622115174468730880/qQLwpNd-_normal.jpg"
"warm,kind,loving,good personality and generous to a fault.",43152,206,2,1055,NA,"marilyn joyce macri",2011-12-16 18:55:55,FALSE,FALSE,"joyce_macri","napa valley,ca","en","438564633",12,FALSE,"http://pbs.twimg.com/profile_images/1696923352/postedD18_white_heron_or_marilyn_normal.jpg"
"A self discovery travel community promoting agrotourism through travel stories.",4696,219,4,94,"https://t.co/ZWrLZ9oSXh","Move in Souls",2016-05-29 14:14:06,FALSE,FALSE,"Move_in_Souls","Mumbai","en","736923573315588096",14,FALSE,"http://pbs.twimg.com/profile_images/825972403385798656/PLw5j4ui_normal.jpg"
"",25579,474,28687,836,NA,"<U+3071><U+3046><U+308F><U+3046>",2013-08-24 14:14:57,FALSE,FALSE,"whitephalaeno","","ja","1696559706",5,FALSE,"http://pbs.twimg.com/profile_images/803057962163896321/Om61jbhy_normal.jpg"
"Just a girl who loves travel <U+2764><U+FE0F>  ice cream fanatic forever <U+2764><U+FE0F> <U+2764><U+FE0F> <U+2764><U+FE0F>",15565,381,44,487,NA,"Chr€ri",2013-07-30 17:29:12,FALSE,FALSE,"mOQIl","","en","1633426388",543,FALSE,"http://pbs.twimg.com/profile_images/774526261221732352/iKMxoEYB_normal.jpg"
"",92,9,45,33,NA,"RIA<U+2764><U+FE0F>",2017-03-24 13:49:04,FALSE,FALSE,"riahadjula","","en","845271245214035968",0,FALSE,"http://pbs.twimg.com/profile_images/845275427744579586/KawgvG4a_normal.jpg"
"Reporting news, weather, & sports. Sharing tips on health & fitness. Most followers: 431 Total tweets: 80,000 Contact us: TheOfficialNewsNational@gmail.com",84014,417,2,18,"https://t.co/5R7yB5Ox5g","World News",2011-09-03 04:11:21,FALSE,FALSE,"News_National","USA","en","366964744",119,FALSE,"http://pbs.twimg.com/profile_images/528544295175729152/rOKrGjSV_normal.jpeg"
"I tweet about my Rage Against The Machinations of Leni",1134,1274,4858,1293,NA,"MEi MEi",2015-12-16 20:49:49,FALSE,FALSE,"MeiyingChua","Philippines","en","4578207738",2,FALSE,"http://pbs.twimg.com/profile_images/819728895347855361/LXpj6Gci_normal.jpg"
"Speak softly and carry a big stick, and you will go far.
//Theodore Roosevelt.//",2494,76,5155,305,NA,"Anders",2016-01-14 16:19:50,FALSE,FALSE,"raiku_anders","Norr om dig.","sv","4805593047",0,FALSE,"http://pbs.twimg.com/profile_images/860416131911340032/DNz9pwNC_normal.jpg"
"Brayden's Mom",11654,235,352,1808,"https://t.co/Ie09z5xZLU","Angel <U+264E>",2009-04-27 04:41:17,FALSE,FALSE,"itzghellerz","sa bundok ng tralalala ","en","35672490",4,FALSE,"http://pbs.twimg.com/profile_images/721821574282653696/llTAMbf2_normal.jpg"
"ela: ya i met ur dad @ a strip club bc i thought it was a mx concert",778,131,2559,62,NA,"emo",2016-11-27 00:23:54,FALSE,FALSE,"BERMAHDA","michigan ","en","802669240385998848",1,FALSE,"http://pbs.twimg.com/profile_images/869170035062919169/f5UNxqP9_normal.jpg"
"Huwag tanga! Huwag kang tatanga-tanga!",5084,402,674,418,NA,"Mark Marcelino",2012-07-22 12:56:03,FALSE,FALSE,"AngAkinLangNman","Manila, Philippines","en","710653394",4,FALSE,"http://pbs.twimg.com/profile_images/378800000594974351/f8785f62e3c616017adbef394b7d7e9e_normal.jpeg"
"Retired Columnist. Publish a sports website https://t.co/iOIcYvnZPX & starting a book....soon",2433,77,1127,68,"https://t.co/K9MNAzk53y","Ken Jennings",2016-01-27 22:23:01,FALSE,FALSE,"Ken_Jennings1","Bit of a Nomad","en","4855205338",3,FALSE,"http://pbs.twimg.com/profile_images/742789655003680769/mL1gMVDs_normal.jpg"
"",28979,225,36163,190,NA,"Juliana LeRoy",2017-01-28 16:33:14,FALSE,FALSE,"1Mamabear22","","en","825381228501094401",6,FALSE,"http://pbs.twimg.com/profile_images/825396044011679745/ktN8Ipq8_normal.jpg"
"Cunning intelligent citizen of the world. Zürich-Geneva-NYC-Khartoum-Port-au-prince. Political analysis | Middle East, Africa, Europe & USA.",14340,473,10360,1190,"https://t.co/TmlJwNdRae","Gladiator-NewsAddict",2013-08-18 12:30:38,FALSE,FALSE,"GladIsLovinNews","Washington, DC","en","1680584214",33,FALSE,"http://pbs.twimg.com/profile_images/620739980185456640/V8MgomGD_normal.jpg"
"",52392,371,42144,415,NA,"Sven Herrmann",2014-12-26 18:45:45,FALSE,FALSE,"wurmreiter","","de","2942485773",490,FALSE,"http://pbs.twimg.com/profile_images/548553755029827584/HbHrU3h-_normal.jpeg"
"Läkarkandidat. Myser av politik, vetenskapligt nörderi & kaffe. Sekulär. Konservativt högerspöke. Tidigare (M), nu partilös. RT <U+2260> Endorsement",23661,627,951,1277,"https://t.co/5kzqtS7c34","Medic",2015-03-20 06:37:37,FALSE,FALSE,"medicinarn","Vår herres hage","sv","3098558752",13,FALSE,"http://pbs.twimg.com/profile_images/844646079094308868/vf6iZ5PU_normal.jpg"
"",3491,44,2200,62,NA,"smile",2012-06-26 12:57:04,FALSE,FALSE,"smile90885106","","en","619129782",5,FALSE,"http://pbs.twimg.com/profile_images/846292955145162752/1gw9VV0C_normal.jpg"
"",3706,142,29390,397,NA,"Archangel",2013-10-20 21:08:30,FALSE,FALSE,"majk33","","sv","1976454511",4,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"Strong Woman<ed><U+00A0><U+00BD><ed><U+00B2><U+00AA>",16,14,21,59,NA,"Jamaica Hortilano",2017-05-27 12:42:14,FALSE,FALSE,"theonlyjamaica","Roxas City, Western Visayas","en","868447252020211716",0,FALSE,"http://pbs.twimg.com/profile_images/868472851673645056/T4rV8kze_normal.jpg"
"Obrero Antimperialista",12373,1402,1158,1784,"https://t.co/fJIAlj7dD4","Adolfo Ferrera",2012-10-20 15:13:09,FALSE,FALSE,"AdolfoFerrera","La Felguera - Asturias","es","893437940",18,FALSE,"http://pbs.twimg.com/profile_images/837793468374204417/h_4I5DeO_normal.jpg"
"husband,father,son,Catholic,Socialist, Communist mix of Lenin & Chavez;editor of Voice of América Blog (https://t.co/Op80EOrOZz). tweets my own",165152,1928,25260,764,"https://t.co/Op80EOrOZz","AKahn",2012-08-21 11:04:30,FALSE,FALSE,"akahnnyc","","en","771298494",103,FALSE,"http://pbs.twimg.com/profile_images/850326663846133760/TwCLNGIe_normal.jpg"
"Graduate Student",7284,266,1704,340,"https://t.co/zSfpsVQC4p","Chiranjib Sur",2009-04-26 20:01:18,FALSE,FALSE,"Chiranjib_Sur","Gainesville, FL","en","35549331",17,FALSE,"http://pbs.twimg.com/profile_images/1173313106/Copy_of_CHIRANJIB_SUR__photo__normal.jpg"
"Old soul. Thinks love is the answer.",43446,445,74958,297,NA,"Roberta Ramsay",2009-09-19 07:09:59,FALSE,FALSE,"hes153ter","Scotland","en","75496420",46,FALSE,"http://pbs.twimg.com/profile_images/490587991426220032/56xRlDzt_normal.jpeg"
"HUMANITARIAN/#theResistance/Coach/Author/Entrepreneur “No act of kindness, no matter how small, is ever wasted.” #UnitedAgainstHate #IMPEACHtRUMP #theResistance",72633,3413,23260,5000,"https://t.co/4Un8CSIb8Q","Kim Chernecky",2009-06-15 11:52:46,FALSE,FALSE,"kchernecky","Florida","en","47316987",353,FALSE,"http://pbs.twimg.com/profile_images/827898204389662721/hDJVa_9a_normal.jpg"
"",22216,209,8403,156,NA,"cody jensen",2013-11-18 20:33:36,FALSE,FALSE,"codyjensen11","","nl","2201943391",50,FALSE,"http://pbs.twimg.com/profile_images/796457368997527552/cS29gYMX_normal.jpg"
"The #SuperficialGazette is the official repository of #HistoricalRevisionism in the Philippines by the Best Communications Team in the Solar System. #SATIRE",926,6713,1064,46,"https://t.co/skVMuGBL4Q","#SuperficialGazette",2016-09-11 18:30:35,FALSE,FALSE,"SuperficialGZT","Solar System, Milky Way Galaxy","en","775038846140416000",22,FALSE,"http://pbs.twimg.com/profile_images/836416626962530304/vk5mNy28_normal.jpg"
"The official Twitter account of Radyo Natin FM Network.",14422,557,0,1,"https://t.co/Hn7tB5pck5","Radyo Natin FM",2011-08-02 03:07:17,FALSE,FALSE,"RNCenter","Philippines","en","346969957",12,FALSE,"http://pbs.twimg.com/profile_images/586261541726490624/eko7-ETD_normal.jpg"
"<U+4E00><U+611B><U+56FD><U+8005> <U+3001><U+304B><U+3089><U+3063><U+98A8><U+91CE><U+90CE> <U+3001><U+305D><U+3057><U+3066><U+7570><U+5F62><U+306E><U+6771><U+5927><U+751F>",155639,4846,5070,5210,"https://t.co/9jTUZhErC2","<U+592A><U+90CE><U+7AE5><U+5B50>",2009-10-27 21:57:22,FALSE,FALSE,"Joe2ch","","en","85673039",133,FALSE,"http://pbs.twimg.com/profile_images/3315092830/38c5c9d2ac321ddcc1b5465f1ad417bf_normal.png"
"Newsup6",180,18,93,177,NA,"NewsUp",2017-05-19 04:17:49,FALSE,FALSE,"NewUp6","California, USA","en","865421208770166784",0,FALSE,"http://pbs.twimg.com/profile_images/865920284305481729/s832ZFYA_normal.jpg"
"40<U+4EE3><U+3001><U+7537><U+3002><U+30DE><U+30B9><U+30B3><U+30DF><U+306F><U+504F><U+5411><U+5831><U+9053><U+3057><U+3066><U+307E><U+3059><U+3002><U+693F><U+4E8B><U+4EF6><U+3067><U+691C><U+7D22><U+3057><U+3066><U+304F><U+3060><U+3055><U+3044><U+3002><U+6700><U+8FD1><U+306E><U+65E5><U+672C><U+3092><U+975E><U+5E38><U+306B><U+5FC3><U+914D><U+3057><U+3066><U+3044><U+307E><U+3059><U+3002><U+4E00><U+822C><U+306E><U+6211><U+3005><U+304C><U+58F0><U+3092><U+51FA><U+3055><U+306D><U+3070><U+306A><U+3089><U+306A><U+3044><U+6C17><U+304C><U+3057><U+307E><U+3059><U+3002><U+6620><U+753B><U+3001><U+30D2><U+30FC><U+30ED><U+30FC><U+3082><U+306E><U+3001><U+4E09><U+4E01><U+76EE><U+306E><U+5915><U+65E5><U+3001>007<U+3001><U+5FC3><U+6E29><U+307E><U+308B><U+8A71><U+3001><U+597D><U+304D><U+3002> #<U+671D><U+65E5><U+65B0><U+805E><U+5EC3><U+696D> #<U+65E5><U+672C><U+3092><U+5B88><U+308A><U+826F><U+304F><U+3057><U+3088><U+3046>",441950,22103,29451,15799,"https://t.co/XUQWsIo5Kc","#<U+611B><U+3092><U+53D6><U+308A><U+623B><U+305B>",2007-04-28 03:59:07,FALSE,FALSE,"shinjihi","ÜT: 25.72333,123.54010","ja","5575662",820,FALSE,"http://pbs.twimg.com/profile_images/748344546/twitterProfilePhoto_normal.jpg"
